Location,Height,Percent Difference,Error,GrainType,SSA_mCT,SSA_IC,Method,Air Temp,Snow Temp,Moisture,zscore
berthoud1,0.368,0.1577528600886758,0.14621958149757033,RG,12.524261869574998,14.5,normal,-9.8,-2.6,D,-0.2247791939746333
berthoud1,0.336,0.29185416351359494,0.2546882503781648,RG,9.985647269127098,12.9,normal,-9.8,,D,-0.3754843157851362
berthoud1,0.336,0.3519404036770179,0.2992766339885102,RG,9.985647269127098,13.5,normal,-9.8,,D,-0.31896989510619767
berthoud1,0.32,0.16166253209377388,0.14957240521459977,RG,9.813521298180037,11.4,normal,-9.8,,D,-0.5167703674824827
berthoud1,0.32,0.2635627542072628,0.23287426312116258,RG,9.813521298180037,12.4,normal,-9.8,,D,-0.42257966635091837
berthoud1,0.304,0.08377386233505775,0.08040590569763797,FC,10.057448678929456,10.9,normal,-9.8,,D,-0.5638657180482649
berthoud1,0.304,0.11360250074794914,0.10749656163611479,FC,10.057448678929456,11.2,normal,-9.8,,D,-0.5356085077087956
berthoud1,0.288,-0.10445207613776915,0.11020779250460223,FC,10.049713432627577,9.0,normal,-9.8,-1.7,D,-0.7428280501982372
berthoud1,0.288,0.08460804112203518,0.08117405234270815,FC,10.049713432627577,10.9,normal,-9.8,-1.7,D,-0.5638657180482649
berthoud1,0.272,-0.04401071026914914,0.045000972653797225,FC,10.87878296516064,10.4,normal,-9.8,-1.7,D,-0.610961068614047
berthoud1,0.272,-0.01643409614229777,0.016570254721898794,FC,10.87878296516064,10.7,normal,-9.8,-1.7,D,-0.5827038582745778
berthoud1,0.256,0.0045369018277498585,0.004526633382117417,FC,10.153932604607308,10.2,normal,-9.8,,D,-0.62979920884036
berthoud1,0.256,0.06362730781761765,0.06166550285177849,FC,10.153932604607308,10.8,normal,-9.8,,D,-0.5732847881614213
berthoud1,0.24,-0.11119117426689737,0.11773682201399158,MFcr,10.57595258715702,9.4,stacked,-9.8,,D,-0.7051517697456113
berthoud1,0.24,-0.1206465873066112,0.12839159095010974,MFcr,10.57595258715702,9.3,stacked,-9.8,,D,-0.7145708398587678
berthoud1,0.064,-0.3156484234861363,0.37480111383805065,IF,14.320124825198633,9.8,mixed,-9.8,,D,-0.6674754892929856
berthoud1,0.064,-0.3086652441339541,0.36499604003691444,IF,14.320124825198633,9.9,mixed,-9.8,,D,-0.6580564191798292
berthoud1,0.048,-0.11145161727039674,0.11802887158158029,IF,11.591940518037523,10.3,normal,-9.8,-0.2,D,-0.6203801387272034
berthoud1,0.048,-0.07694488396050936,0.08002358675915275,IF,11.591940518037523,10.7,normal,-9.8,-0.2,D,-0.5827038582745778
berthoud1,0.032,0.33150198878500275,0.2843677512432711,IF,10.214029054819525,13.6,normal,-9.8,-0.2,D,-0.30955082499304126
clebp1,0.6,-0.33973537347943017,0.4092544863663288,MFcr,22.71816389596133,15.0,brushed,-4.5,,D,-0.17768384340885116
clebp1,0.6,-0.1944771556449048,0.21542475217406515,MFcr,22.71816389596133,18.3,brushed,-4.5,,D,0.1331454703253112
clebp1,0.6,0.012405760664873713,0.012329283594154496,FC,22.71816389596133,23.0,shaved,-4.5,,D,0.5758417656436635
clebp1,0.6,0.02561105319528514,0.02528723681171188,FC,22.71816389596133,23.3,shaved,-4.5,,D,0.6040989759831329
clebp1,0.6,0.021209289018481278,0.0209867321842566,FC,22.71816389596133,23.2,shaved,-4.5,,D,0.5946799058699763
clebp1,0.6,-0.018406588572752847,0.018577563355436734,FC,22.71816389596133,22.3,shaved,-4.5,,D,0.5099082748515685
clebp1,0.4,0.11584866750847919,0.10950562702095037,FC,18.73013842160741,20.9,shaved,-4.5,-3.1,D,0.3780412932673783
clebp1,0.4,0.11584866750847919,0.10950562702095037,FC,18.73013842160741,20.9,shaved,-4.5,-3.1,D,0.3780412932673783
clebp1,0.4,0.16389956706626072,0.15148537349953814,FC,18.73013842160741,21.8,shaved,-4.5,-3.1,D,0.46281292428578635
clebp2,0.4,0.2803862979547024,0.24591122846702174,FCxr,18.900545904511194,24.2,shaved,-1.0,-5.0,D,0.6888706070015407
clebp2,0.4,0.26451374054204074,0.23361637053147305,FCxr,18.900545904511194,23.9,shaved,-1.0,-5.0,D,0.6606133966620713
clebp2,0.4,0.4073667572559953,0.3384334821673178,FCxr,18.900545904511194,26.6,shaved,-1.0,-5.0,D,0.9149282897172952
clebp2,0.2,0.041313444682629034,0.040477316004796315,FCxr,18.726349976152665,19.5,shaved,-1.0,,D,0.24617431168318835
clebp2,0.2,0.0039329620529962375,0.0039252431368432435,FCxr,18.726349976152665,18.8,shaved,-1.0,,D,0.1802408208910934
clebp2,0.2,-0.07616807215335984,0.07918370731960495,FCxr,18.726349976152665,17.3,shaved,-1.0,,D,0.03895476919374688
clebp3,0.5,0.11286577787229317,0.10683667562257715,FCxr,17.522328736968063,19.5,shaved,-2.5,-5.0,D,0.24617431168318835
clebp3,0.5,0.03296772202505168,0.03243309932359608,FCxr,17.522328736968063,18.1,shaved,-2.5,-5.0,D,0.11430733009899842
clebp3,0.5,0.015846710057785592,0.015722137976782312,FCxr,17.522328736968063,17.8,shaved,-2.5,-5.0,D,0.08605011975952905
clebp3,0.25,-0.04576783955029162,0.04683971585009584,FCxr,17.500982142678634,16.7,shaved,-2.5,-5.0,D,-0.017559651485191848
clebp3,0.25,0.05708353103710214,0.05549947795102207,FCxr,17.500982142678634,18.5,shaved,-2.5,-5.0,D,0.15198361055162402
clebp3,0.25,-0.051481804582924486,0.05284200548294591,FCxr,17.500982142678634,16.6,shaved,-2.5,-5.0,D,-0.02697872159834808
fraser3,0.96875,0.11739106415901394,0.11088274258457717,FCxr,17.093388888316646,19.1,shaved,-12.0,-4.4,D,0.20849803123056274
fraser3,0.9375,0.12322917904231086,0.1160771340735754,FCxr,16.648427897808013,18.7,shaved,-12.0,,D,0.17082175077793682
fraser3,0.90625,0.09757940654318521,0.09304001196693312,FCxr,15.12419046953653,16.6,shaved,-12.0,-4.0,D,-0.02697872159834808
fraser3,0.875,0.035859899383408535,0.03522825848111578,FCxr,14.287646436366193,14.8,shaved,-12.0,,D,-0.19652198363516393
fraser3,0.84375,0.13074481615165653,0.1227221722287656,FCxr,13.177155258345751,14.9,shaved,-12.0,-3.6,D,-0.18710291352200753
fraser3,0.8125,-0.0016071130516086126,0.0016084054963413374,FCxr,12.419960280266878,12.4,shaved,-12.0,,D,-0.42257966635091837
fraser3,0.78125,0.12987604000399247,0.1219564308575902,FCxr,12.213729215774181,13.8,shaved,-12.0,-3.1,D,-0.2907126847667283
fraser3,0.75,0.03935635119230152,0.038596835878429964,FCxr,12.411527562420451,12.9,shaved,-12.0,,D,-0.3754843157851362
fraser3,0.71875,-0.025208559006302388,0.02553035068211321,FCxr,12.72066975409581,12.4,shaved,-12.0,-2.7,D,-0.42257966635091837
fraser3,0.6875,-0.07136035037504422,0.07400070862270304,FCxr,13.029811945771167,12.1,shaved,-12.0,,D,-0.45083687669038774
fraser3,0.65625,-0.14742645207455282,0.15915854162944756,FCxr,13.253988500459696,11.3,shaved,-12.0,-2.5,D,-0.5261894375956391
fraser3,0.625,-0.10076585761777122,0.10611209578549338,FCxr,13.56710051920411,12.2,shaved,-12.0,,D,-0.44141780657723134
fraser3,0.5625,-0.009997114263589861,0.010047336448851812,FCxr,12.323196402528739,12.2,shaved,-12.0,,D,-0.44141780657723134
fraser3,0.53125,0.028918327858994,0.02850615272376185,FCxr,11.857112143571344,12.2,shaved,-12.0,-2.0,D,-0.44141780657723134
fraser3,0.5,0.012941984659447986,0.01285877562103463,FCxr,11.649235769378413,11.8,shaved,-12.0,,D,-0.47909408702985695
fraser3,0.46875,0.005858738504347784,0.0058416262241042,FCxr,12.228357252519743,12.3,shaved,-12.0,-1.8,D,-0.4319987364640748
fraser3,0.4375,-0.09598694257464419,0.10082592889823942,FCxr,13.716616035741128,12.4,shaved,-12.0,,D,-0.42257966635091837
fraser3,0.40625,-0.0798800249736249,0.08320316023224293,FCxr,13.259140472034952,12.2,shaved,-12.0,-1.8,D,-0.44141780657723134
fraser3,0.375,0.1742175386848389,0.16025768864896678,FCxr,12.433811895155701,14.6,shaved,-12.0,,D,-0.2153601238614769
fraser3,0.34375,-0.35104423305117977,0.42577762252621465,FCxr,18.33715116817583,11.9,shaved,-12.0,-1.7,D,-0.46967501691670055
fraser3,0.3125,-0.09734532788063233,0.1023257970109724,FCxr,12.297061481926422,11.1,shaved,-12.0,,D,-0.5450275778219521
fraser3,0.28125,-0.3875993016882036,0.480772927094394,FCxr,17.798804002098635,10.9,shaved,-12.0,-1.7,D,-0.5638657180482649
fraser3,0.25,-0.3156571177091902,0.3748133720610107,FC,16.07381370458322,11.0,shaved,-12.0,,D,-0.5544466479351084
fraser3,0.21875,-0.2748776459526978,0.3186761162856751,FC,14.480314861890259,10.5,shaved,-12.0,-1.5,D,-0.6015419985008906
fraser3,0.1875,-0.2017646851019881,0.22440298378127596,FC,12.903463186561723,10.3,shaved,-12.0,,D,-0.6203801387272034
fraser3,0.15625,-0.24096188928434864,0.2739700610424127,FC,11.857112143571344,9.0,shaved,-12.0,-1.3,D,-0.7428280501982372
fraser3,0.125,-0.058685780775216564,0.06045984745184765,FC,12.323196402528739,11.6,shaved,-12.0,,D,-0.4979322272561699
fraser3,0.09375,-0.4666583299082909,0.6086814687301626,FC,18.18721570795709,9.7,shaved,-12.0,-1.2,D,-0.6768945594061422
pinecreek1,1.0,-0.14495267926093494,0.15627922548432316,MFcr,12.747832471515755,10.9,stacked,-9.9,,D,-0.5638657180482649
pinecreek1,0.972972972972973,0.3582629916708647,0.3038363345701575,FC,13.84120756825835,18.8,normal,-9.9,-6.8,D,0.1802408208910934
pinecreek1,0.9324324324324325,0.12690751590988897,0.11933524608906,MFcr,11.71347232460513,13.2,stacked,-9.9,-6.8,D,-0.347227105445667
pinecreek1,0.9324324324324325,0.015924199949066648,0.015798411417918372,MFcr,11.71347232460513,11.9,stacked,-9.9,-6.8,D,-0.46967501691670055
pinecreek1,0.9324324324324325,0.3147254352282039,0.27193327591976435,FC,11.71347232460513,15.4,no crust,-9.9,-6.8,D,-0.14000756295622538
pinecreek1,0.8783783783783784,-0.02299697713120001,0.023264483529043305,MFcr,11.873044124202002,11.6,stacked,-9.9,,D,-0.4979322272561699
pinecreek1,0.8648648648648649,0.16421275821775663,0.151752878818612,FC,11.681713590580863,13.6,normal,-9.9,,D,-0.30955082499304126
pinecreek1,0.8243243243243243,0.11003373391811754,0.10429571067927536,FC,11.801443145120066,13.1,normal,-9.9,-4.5,D,-0.3566461755588234
pinecreek1,0.7837837837837838,-0.14321735778879682,0.15426399895492593,FC,11.671571653449682,10.0,normal,-9.9,,D,-0.6486373490666728
pinecreek1,0.7432432432432432,-0.06109609185855443,0.06302126846205458,FC,12.674353463450776,11.9,normal,-9.9,,D,-0.46967501691670055
pinecreek1,0.6891891891891891,-0.12113756077568247,0.1289477699343372,FC,13.99536429256888,12.3,normal,-9.9,-3.1,D,-0.4319987364640748
pinecreek1,0.6486486486486487,-0.18252093173974504,0.2008506561943071,FCxr,13.57832931872229,11.1,normal,-9.9,,D,-0.5450275778219521
pinecreek1,0.6081081081081081,0.04387296887826412,0.04293120907836347,FCxr,11.687245827535895,12.2,normal,-9.9,,D,-0.44141780657723134
pinecreek1,0.5675675675675675,-0.15031035022013428,0.16252494058992323,FCxr,12.71052319255392,10.8,normal,-9.9,,D,-0.5732847881614213
pinecreek1,0.527027027027027,-0.013614819040039925,0.013708135935106296,FCxr,13.0780553570823,12.9,normal,-9.9,-2.6,D,-0.3754843157851362
pinecreek1,0.4864864864864865,-0.09727154545634457,0.10224427476665228,FCxr,12.074505844074823,10.9,normal,-9.9,,D,-0.5638657180482649
pinecreek1,0.44594594594594594,0.11820010719060876,0.1116042878001539,RG,12.698979287058378,14.2,normal,-9.9,,D,-0.2530364043141027
pinecreek1,0.40540540540540543,-0.26283094356556436,0.30259685157531946,RG,13.02279296208336,9.6,normal,-9.9,-2.0,D,-0.6863136295192985
pinecreek1,0.36486486486486486,-0.0336765961669938,0.03425336452930085,RG,13.7635081042686,13.3,normal,-9.9,,D,-0.3378080353325104
pinecreek1,0.32432432432432434,-0.36174038325805774,0.4416154552810892,RG,14.100845116821533,9.0,shaved,-9.9,,D,-0.7428280501982372
pinecreek1,0.28378378378378377,-0.07260824635438717,0.0753435270406761,RG,13.263003419696396,12.3,shaved,-9.9,-1.5,D,-0.4319987364640748
pinecreek1,0.24324324324324326,-0.037426245434820586,0.03813996324750874,RG,12.674353463450776,12.2,shaved,-9.9,,D,-0.44141780657723134
pinecreek1,0.20270270270270271,0.007843499825962988,0.007812859743942045,RG,12.005832256783378,12.1,shaved,-9.9,,D,-0.45083687669038774
pinecreek1,0.16216216216216217,0.0672724728564466,0.06508331508278933,RG,11.33731105011598,12.1,shaved,-9.9,,D,-0.45083687669038774
pinecreek1,0.08108108108108109,0.011760228183818318,0.011691480941976116,RG,12.750056427061201,12.9,shaved,-9.9,,D,-0.3754843157851362
togwotee1,0.8214285714285714,0.5441130985050968,0.4277428537471969,FC,13.535277966512899,20.9,normal,-9.0,,D,0.3780412932673783
togwotee1,0.7857142857142857,0.12213123032070096,0.11510242964780668,FC,16.040904587296502,18.0,normal,-9.0,-5.4,D,0.10488825998584185
togwotee1,0.75,0.11160957957722317,0.1057104311864025,FC,13.583905966106338,15.1,normal,-9.0,,D,-0.16826477329569475
togwotee1,0.7142857142857143,0.09258606492641541,0.08848961242573422,FC,13.271265729511716,14.5,normal,-9.0,-4.5,D,-0.2247791939746333
togwotee1,0.6785714285714286,0.027646061471522692,0.02726911959324807,FC,13.33143823894239,13.7,normal,-9.0,,D,-0.30013175487988486
togwotee1,0.6428571428571429,0.15894364737935482,0.14724205291072734,FCxr,13.029106319487289,15.1,normal,-9.0,-3.8,D,-0.16826477329569475
togwotee1,0.6071428571428571,0.3559109388834955,0.30214294862280955,FCxr,12.685198936563696,17.2,normal,-9.0,,D,0.029535699080590318
togwotee1,0.5714285714285714,0.3166109455887695,0.2733397648764907,FCxr,13.063843998584112,17.2,normal,-9.0,-3.4,D,0.029535699080590318
togwotee1,0.5357142857142857,0.3323684044306708,0.2850050650654407,FCxr,12.08374496607763,16.1,normal,-9.0,,D,-0.07407407216413024
togwotee1,0.5,0.1623042671113448,0.15012158055643993,FCxr,12.647290744732153,14.7,normal,-9.0,-3.3,D,-0.2059410537483205
togwotee1,0.4642857142857143,0.1575928602130124,0.1460821113372184,FCxr,12.007675995377353,13.9,normal,-9.0,,D,-0.2812936146535719
togwotee1,0.42857142857142855,0.24122796791393356,0.21526410643399313,FCxr,12.648764292981701,15.7,normal,-9.0,-3.0,D,-0.11175035261675619
togwotee1,0.39285714285714285,0.1814528034892109,0.166359595952733,FCxr,12.442308280606861,14.7,normal,-9.0,,D,-0.2059410537483205
togwotee1,0.35714285714285715,0.03915712639963846,0.038405207615143204,FCxr,11.93274788285599,12.4,normal,-9.0,-2.5,D,-0.42257966635091837
togwotee1,0.32142857142857145,0.2790283466137026,0.2448660605984101,FCxr,11.023993359748843,14.1,normal,-9.0,,D,-0.2624554744272591
togwotee1,0.2857142857142857,0.12170437592701513,0.11472321715304004,FCxr,9.717355333478007,10.9,normal,-9.0,-2.2,D,-0.5638657180482649
togwotee1,0.25,-0.0928876974370903,0.09741188005788791,FCxr,11.023993359748843,10.0,normal,-9.0,,D,-0.6486373490666728
togwotee1,0.21428571428571427,0.03683474488469391,0.036168614049029435,FC,10.223422828272236,10.6,normal,-9.0,-1.5,D,-0.5921229283877343
togwotee1,0.17857142857142858,-0.18960823290504608,0.20946652139199798,FC,13.697078932317693,11.1,normal,-9.0,,D,-0.5450275778219521
togwotee1,0.14285714285714285,-0.48012151266824593,0.6317893393058422,MFcr,15.965269197037303,8.3,stacked,-9.0,-1.8,D,-0.808761540990332
togwotee1,0.10714285714285714,-0.3267212618075794,0.39051624137712276,MFcr,16.040904587296502,10.8,not stacked,-9.0,,D,-0.5732847881614213
